layer,lag,reuse_prob,jaccard,domain,chance_reuse
47,4,0.19645760380190094,0.1347954002531291,general,0.133336359375
0,8,0.11696071071071071,0.07404004904004903,general,0.09756336718750001
1,8,0.13479104104104103,0.08187743187743188,general,0.10360971875
2,8,0.17181243743743743,0.10862943085165305,general,0.11956601171875
3,8,0.22189376876876876,0.13627731683287242,general,0.1588922734375
4,8,0.21588776276276275,0.13664594775705885,general,0.141451921875
5,8,0.22239426926926928,0.1404598043486932,general,0.141179375
6,8,0.34861423923923923,0.23515288515288515,general,0.200434375
7,8,0.4327921671671672,0.2987215570548904,general,0.26985007812499995
8,8,0.31886574074074076,0.20663251774362887,general,0.20002941015625003
9,8,0.3082301051051051,0.19927913261246594,general,0.1845922890625
10,8,0.24563626126126126,0.15562350562350563,general,0.14754371484375
11,8,0.25502064564564564,0.1598531431864765,general,0.16622470703125003
12,8,0.3191316316316316,0.20423080145302372,general,0.22643058984375003
13,8,0.20371934434434436,0.12719176885843553,general,0.1351325859375
14,8,0.3040227727727728,0.19312253756698203,general,0.19840512890624998
15,8,0.34429742242242245,0.22343667899223457,general,0.21771149999999997
16,8,0.277245995995996,0.17456723845612734,general,0.1555722734375
17,8,0.34966216216216217,0.22762323317878874,general,0.25911934765625
18,8,0.42201576576576577,0.2928268706046484,general,0.223419890625
19,8,0.5084772272272272,0.36426998093664753,general,0.33199116406249995
20,8,0.3678835085085085,0.24482850593961708,general,0.21528480468750003
21,8,0.3284221721721722,0.21447210891655336,general,0.18637201171875
22,8,0.2663444694694695,0.16967614745392526,general,0.15572013671874996
23,8,0.24630880880880882,0.15506103006103006,general,0.15713321875000005
24,8,0.3327859109109109,0.2157399435177213,general,0.22863424999999998
25,8,0.2124781031031031,0.13289074955741623,general,0.13592764453125
26,8,0.30690065065065064,0.1962074045407379,general,0.19191378125000003
27,8,0.3315033783783784,0.2156758767869879,general,0.20546316015625
28,8,0.29857982982982983,0.19077671022115467,general,0.16364378906250002
29,8,0.350147022022022,0.2296260379593713,general,0.2529485195312501
30,8,0.44671233733733734,0.31397840286729173,general,0.22830908203125
31,8,0.5350193943943944,0.39038425705092367,general,0.3452886210937501
32,8,0.3837274774774775,0.2573238239904907,general,0.218057046875
33,8,0.3501783033033033,0.2314819314819315,general,0.19041267578124998
34,8,0.2657814064064064,0.16906832740166075,general,0.15461190234375
35,8,0.2562718968968969,0.16107009440342773,general,0.16876623828124998
36,8,0.31767705205205204,0.20472724361613254,general,0.21107689453125
37,8,0.2102414914914915,0.13229453507231284,general,0.13151435937500003
38,8,0.32660785785785784,0.209790120901232,general,0.2272106640625
39,8,0.29893956456456455,0.19216563105451995,general,0.1765821796875
40,8,0.28103103103103105,0.18048638604194162,general,0.156462765625
41,8,0.26105793293293295,0.16755389255389255,general,0.16650657421875
42,8,0.2703953953953954,0.17300610911722025,general,0.16887321093750002
43,8,0.32263513513513514,0.21215480104368994,general,0.192046484375
44,8,0.3616898148148148,0.23857072745961636,general,0.22935568750000002
45,8,0.3776432682682683,0.2550327772549995,general,0.22612302734374998
46,8,0.300096971971972,0.19664934942712722,general,0.20504692968749996
47,8,0.18496621621621623,0.12529180306958085,general,0.133336359375
0,16,0.11720315631262525,0.07499882382146911,general,0.09756336718750001
1,16,0.12899235971943887,0.07881989142009183,general,0.10360971875
2,16,0.15942823146292584,0.10040587613232903,general,0.11956601171875
3,16,0.2079314879759519,0.12718704419606222,general,0.1588922734375
4,16,0.1972695390781563,0.12364756986500473,general,0.141451921875
5,16,0.1999624248496994,0.1253260405815516,general,0.141179375
6,16,0.3197958416833667,0.21231052403397094,general,0.200434375
7,16,0.4026490480961924,0.27280778951620643,general,0.26985007812499995
8,16,0.2891407815631262,0.18445911970461068,general,0.20002941015625003
9,16,0.27797783066132264,0.17688097918558843,general,0.1845922890625
10,16,0.21505511022044088,0.13395978325838045,general,0.14754371484375
11,16,0.23022607715430862,0.1426968211036347,general,0.16622470703125003
12,16,0.2899549098196393,0.1817887439881428,general,0.22643058984375003
13,16,0.18510458416833667,0.11431668142589986,general,0.1351325859375
14,16,0.27866670841683366,0.1747063418656605,general,0.19840512890624998
15,16,0.31373684869739477,0.20043191889384276,general,0.21771149999999997
16,16,0.2533034819639279,0.15741964559599828,general,0.1555722734375
17,16,0.3280467184368738,0.21086899907040188,general,0.25911934765625
18,16,0.3901709669338677,0.26584298022173775,general,0.223419890625
19,16,0.4789735721442886,0.3364307536151223,general,0.33199116406249995
20,16,0.3378006012024048,0.22150577378533293,general,0.21528480468750003
21,16,0.3002567635270541,0.19343911488200066,general,0.18637201171875
22,16,0.23667647795591182,0.14831900731199332,general,0.15572013671874996
23,16,0.22192823146292584,0.13789499856634127,general,0.15713321875000005
24,16,0.30208855210420843,0.192272026014511,general,0.22863424999999998
25,16,0.19293274048096193,0.11990897935286711,general,0.13592764453125
26,16,0.2811717184368738,0.17753938891213442,general,0.19191378125000003
27,16,0.3056581913827655,0.19599547079507,general,0.20546316015625
28,16,0.2742672845691383,0.17325688673384065,general,0.16364378906250002
29,16,0.3311623246492986,0.21446914530581868,general,0.2529485195312501
30,16,0.4155185370741483,0.2869442598150013,general,0.22830908203125
31,16,0.5037262024048096,0.35940785444793455,general,0.3452886210937501
32,16,0.3481024549098196,0.2293905354276096,general,0.218057046875
33,16,0.31552166833667333,0.20475943840172298,general,0.19041267578124998
34,16,0.23913451903807614,0.15026621396861878,general,0.15461190234375
35,16,0.23204220941883769,0.14412719322538958,general,0.16876623828124998
36,16,0.2909412575150301,0.18444300355623,general,0.21107689453125
37,16,0.19127317134268537,0.1195825216867301,general,0.13151435937500003
38,16,0.3047657815631262,0.19341016921177243,general,0.2272106640625
39,16,0.26950776553106215,0.1707440966960005,general,0.1765821796875
40,16,0.2587988476953908,0.16386131681722862,general,0.156462765625
41,16,0.2388683617234469,0.15193902067649565,general,0.16650657421875
42,16,0.24929546593186372,0.15780424207277916,general,0.16887321093750002
43,16,0.2995678857715431,0.19463218811916208,general,0.192046484375
44,16,0.33800413326653306,0.22029879772865746,general,0.22935568750000002
45,16,0.35796593186372744,0.2386047931138112,general,0.22612302734374998
46,16,0.28467873246492986,0.18474284288412546,general,0.20504692968749996
47,16,0.1731118486973948,0.11652386246574623,general,0.133336359375
0,32,0.1166070532128514,0.07470516709974542,general,0.09756336718750001
1,32,0.12454505522088354,0.07614073788772584,general,0.10360971875
2,32,0.15496360441767068,0.09803109095277769,general,0.11956601171875
3,32,0.20216804718875503,0.1243945395300817,general,0.1588922734375
4,32,0.18971197289156627,0.11905237221502281,general,0.141451921875
5,32,0.18949234437751003,0.11861446786145581,general,0.141179375
6,32,0.29916541164658633,0.1972270283264259,general,0.200434375
7,32,0.38256149598393574,0.2564191080004333,general,0.26985007812499995
8,32,0.27113140060240964,0.17202833144098206,general,0.20002941015625003
9,32,0.2596479668674699,0.1644797499466174,general,0.1845922890625
10,32,0.20423883032128515,0.12739106609588535,general,0.14754371484375
11,32,0.21548694779116465,0.13303188611923553,general,0.16622470703125003
12,32,0.27819088855421686,0.17395438118329687,general,0.22643058984375003
13,32,0.1782285391566265,0.11076148862293439,general,0.1351325859375
14,32,0.26316202309236947,0.16366549280705905,general,0.19840512890624998
15,32,0.2934080070281124,0.18623936304659197,general,0.21771149999999997
16,32,0.2405089106425703,0.14881236289368818,general,0.1555722734375
17,32,0.3161866214859438,0.20274570086317076,general,0.25911934765625
18,32,0.36304593373493976,0.2444777277608603,general,0.223419890625
19,32,0.4548977158634538,0.3149430639641483,general,0.33199116406249995
20,32,0.3122333082329317,0.20210750037557268,general,0.21528480468750003
21,32,0.27459839357429716,0.17541503565599953,general,0.18637201171875
22,32,0.22033446285140562,0.13764107657179947,general,0.15572013671874996
23,32,0.2064351154618474,0.12778852673430988,general,0.15713321875000005
24,32,0.2862387048192771,0.18060839762646994,general,0.22863424999999998
25,32,0.1841898845381526,0.114578201249888,general,0.13592764453125
26,32,0.2615148092369478,0.1638227290335724,general,0.19191378125000003
27,32,0.28324234437751006,0.18030793670853915,general,0.20546316015625
28,32,0.2565104166666667,0.1604345871665149,general,0.16364378906250002
29,32,0.31604543172690763,0.20345937808287207,general,0.2529485195312501
30,32,0.3802553965863454,0.2585921051282497,general,0.22830908203125
31,32,0.4749937248995984,0.3340856293416534,general,0.3452886210937501
32,32,0.3211910140562249,0.20879641331448562,general,0.218057046875
33,32,0.2892821285140562,0.18618101276233806,general,0.19041267578124998
34,32,0.22184048694779115,0.13855994797259857,general,0.15461190234375
35,32,0.21928338353413654,0.13584950859047246,general,0.16876623828124998
36,32,0.2784418925702811,0.1759875164995647,general,0.21107689453125
37,32,0.18414282128514056,0.11574988209024353,general,0.13151435937500003
38,32,0.28790160642570284,0.18110918253990543,general,0.2272106640625
39,32,0.2500941265060241,0.1573855110752701,general,0.1765821796875
40,32,0.2442269076305221,0.15348804196695764,general,0.156462765625
41,32,0.22806852409638553,0.14423539423539422,general,0.16650657421875
42,32,0.23766942771084337,0.15003346162984718,general,0.16887321093750002
43,32,0.2803244226907631,0.1800176535869307,general,0.192046484375
44,32,0.31910454317269077,0.20611538729008608,general,0.22935568750000002
45,32,0.3400633785140562,0.2247793092672611,general,0.22612302734374998
46,32,0.2751631526104418,0.17746993635547853,general,0.20504692968749996
47,32,0.17178087349397592,0.11627476439223428,general,0.133336359375
0,1,0.14198649831228904,0.09581436884849812,math,0.10963232421875
1,1,0.28197274659332416,0.1818437538902597,math,0.1192234921875
2,1,0.3169771221402675,0.20904173683271074,math,0.16319820703125
3,1,0.4134579322415302,0.28073471443892745,math,0.17744910546874998
4,1,0.4031128891111389,0.27612682076990114,math,0.20480494140625002
5,1,0.4666364545568196,0.3299870581280757,math,0.2317310546875
6,1,0.5305506938367296,0.38896238431180297,math,0.29658918749999996
7,1,0.5713526690836355,0.4293489566648711,math,0.29812948828125
8,1,0.41538004750593827,0.28790594051251633,math,0.18495446875
9,1,0.4517439679959995,0.3176314982540761,math,0.20267021875
10,1,0.4140048756094512,0.2853075693180706,math,0.1963621953125
11,1,0.41784910613826726,0.28534719021029814,math,0.18150160546875002
12,1,0.430147518439805,0.2953638185792205,math,0.1884418203125
13,1,0.3763595449431179,0.25162925863013375,math,0.18692232421875
14,1,0.42014626828353546,0.28744827702197373,math,0.21585307421875002
15,1,0.445305663207901,0.3108963267983145,math,0.23519132421875
16,1,0.4106294536817102,0.2790803479139521,math,0.21479117578125
17,1,0.35915426928366045,0.2400037905726117,math,0.17284020312500006
18,1,0.47382485310663836,0.3367184884124501,math,0.2624528281250001
19,1,0.4847637204650581,0.3480116305469474,math,0.2503612890625
20,1,0.3850012501562695,0.2621686463166648,math,0.18361528515625
21,1,0.3825946993374172,0.25981712582537686,math,0.18951590234375
22,1,0.3593417927240905,0.24241181440831397,math,0.19221328125000003
23,1,0.3374328041005126,0.22434627505261337,math,0.15168485156250003
24,1,0.37431241405175647,0.2524343653734828,math,0.182338375
25,1,0.34863732966620825,0.23224127347142726,math,0.18700409375000004
26,1,0.37882860357544695,0.2571991467853451,math,0.18858323828125
27,1,0.41506750843855483,0.28888574996838534,math,0.226527828125
28,1,0.3963151643955494,0.27007709408009445,math,0.20665287109375002
29,1,0.3401831478934867,0.22645054519038768,math,0.16582109374999998
30,1,0.4811851481435179,0.3459428876606023,math,0.23272531249999998
31,1,0.4821852731591449,0.3484873116077017,math,0.233424078125
32,1,0.4161457682210276,0.28858809926443385,math,0.18280411718749995
33,1,0.40139392424053005,0.27754399758400256,math,0.174886359375
34,1,0.36734279284910615,0.24859423889302623,math,0.18296942187499998
35,1,0.34924678084760596,0.23311330222194082,math,0.15023331640625
36,1,0.3858294786848356,0.2618939727328276,math,0.1822236953125
37,1,0.3489498687335917,0.2325678793987333,math,0.17396728515625
38,1,0.4355544443055382,0.3034280189674614,math,0.22197775781249998
39,1,0.42789723715464434,0.29943910598992485,math,0.22292873828125
40,1,0.4245999499937492,0.29257235520518426,math,0.21782826171875003
41,1,0.36084198024753095,0.2454080985897463,math,0.17550335546875
42,1,0.382579072384048,0.2604268146460921,math,0.201738125
43,1,0.4095043130391299,0.281364036083376,math,0.19349933203125
44,1,0.42972559069883737,0.2983639910255737,math,0.20893080859375002
45,1,0.3787973496687086,0.25598050183623383,math,0.17227871093750002
46,1,0.3350887610951369,0.2223407490815917,math,0.1658976171875
47,1,0.24148331041380172,0.16004310451116302,math,0.14520195703125002
0,2,0.12904788697174294,0.08764127428793596,math,0.10963232421875
1,2,0.18182670667666917,0.11421160595954295,math,0.1192234921875
2,2,0.23874718679669918,0.15318578506875583,math,0.16319820703125
3,2,0.2949643660915229,0.18863619778848587,math,0.17744910546874998
4,2,0.31234371092773194,0.2024553701973057,math,0.20480494140625002
5,2,0.37559389847461866,0.25315454460240655,math,0.2317310546875
6,2,0.4635690172543136,0.3271101908011135,math,0.29658918749999996
7,2,0.5067204301075269,0.36684317877116074,math,0.29812948828125
8,2,0.33530257564391097,0.22235546676656956,math,0.18495446875
9,2,0.36116841710427605,0.241910033507933,math,0.20267021875
10,2,0.3204863715928982,0.20866873395005428,math,0.1963621953125
11,2,0.326487871967992,0.21116063231592117,math,0.18150160546875002
12,2,0.34521130282570645,0.22573964336905072,math,0.1884418203125
13,2,0.29649599899974993,0.19076636736051591,math,0.18692232421875
14,2,0.3513222055513878,0.23045070291882,math,0.21585307421875002
15,2,0.3768754688672168,0.2524837974950503,math,0.23519132421875
16,2,0.3484464866216554,0.228389467774314,math,0.21479117578125
17,2,0.27875718929732435,0.1801077947364519,math,0.17284020312500006
18,2,0.41766691672918227,0.28733527315672847,math,0.2624528281250001
19,2,0.432889472368092,0.3029045611941336,math,0.2503612890625
20,2,0.3211115278819705,0.21190105496182013,math,0.18361528515625
21,2,0.3158289572393098,0.2068617331933161,math,0.18951590234375
22,2,0.2935421355338835,0.19059511520126676,math,0.19221328125000003
23,2,0.2653788447111778,0.16943589044114177,math,0.15168485156250003
24,2,0.3115153788447112,0.20227102230102983,math,0.182338375
25,2,0.2835396349087272,0.18236709527032108,math,0.18700409375000004
26,2,0.31607901975493874,0.20674516503473744,math,0.18858323828125
27,2,0.35177544386096526,0.23520972373185428,math,0.226527828125
28,2,0.3320361340335084,0.21790288564482113,math,0.20665287109375002
29,2,0.26601962990747685,0.17150960511800722,math,0.16582109374999998
30,2,0.4176825456364091,0.28979693863414796,math,0.23272531249999998
31,2,0.42591897974493625,0.29855498895258836,math,0.233424078125
32,2,0.34344523630907725,0.22952693440315347,math,0.18280411718749995
33,2,0.32365903975994,0.21413011705584853,math,0.174886359375
34,2,0.29390160040010005,0.191732676203794,math,0.18296942187499998
35,2,0.2719742435608902,0.17450182003820414,math,0.15023331640625
36,2,0.307404976244061,0.20019402675066594,math,0.1822236953125
37,2,0.27653788447111777,0.18059570947793005,math,0.17396728515625
38,2,0.3643410852713178,0.2447066645116158,math,0.22197775781249998
39,2,0.35740185046261563,0.24006736504861037,math,0.22292873828125
40,2,0.3572768192048012,0.23808989210339548,math,0.21782826171875003
41,2,0.2880720180045011,0.19089247836434636,math,0.17550335546875
42,2,0.31781382845711426,0.20932874743827481,math,0.201738125
43,2,0.34993123280820204,0.23313332495628072,math,0.19349933203125
44,2,0.35974618654663665,0.2417605899976493,math,0.20893080859375002
45,2,0.32278382095523883,0.21264730101939405,math,0.17227871093750002
46,2,0.28121092773193296,0.18230024816671478,math,0.1658976171875
47,2,0.20233183295823956,0.13426715819814095,math,0.14520195703125002
0,4,0.1520447723861931,0.11008582879518347,math,0.10963232421875
1,4,0.16939719859929964,0.10906605483894129,math,0.1192234921875
2,4,0.23150637818909456,0.15442312675929484,math,0.16319820703125
3,4,0.24895260130065033,0.1582761549494916,math,0.17744910546874998
4,4,0.29355302651325665,0.19051488781353718,math,0.20480494140625002
5,4,0.33594922461230614,0.22443146315082285,math,0.2317310546875
6,4,0.43760942971485745,0.3027971500457744,math,0.29658918749999996
7,4,0.47770760380190097,0.34009551673383587,math,0.29812948828125
8,4,0.30776325662831416,0.2012688578721595,math,0.18495446875
9,4,0.3299149574787394,0.21559711479671465,math,0.20267021875
10,4,0.28415770385192596,0.18113171915072868,math,0.1963621953125
11,4,0.28753439219609805,0.1819642199832295,math,0.18150160546875002
12,4,0.30626250625312657,0.19552574600098363,math,0.1884418203125
13,4,0.2683685592796398,0.17101495580735201,math,0.18692232421875
14,4,0.3175181340670335,0.20370574620199433,math,0.21585307421875002
15,4,0.34959667333666833,0.2289183719398827,math,0.23519132421875
16,4,0.3209417208604302,0.20703661298958947,math,0.21479117578125
17,4,0.2584417208604302,0.16562412075168453,math,0.17284020312500006
18,4,0.3998249124562281,0.2707166103864453,math,0.2624528281250001
19,4,0.4130033766883442,0.2843916630309827,math,0.2503612890625
20,4,0.30493371685842924,0.198187988433111,math,0.18361528515625
21,4,0.2893009004502251,0.1862000347493094,math,0.18951590234375
22,4,0.27720110055027514,0.1777312093720298,math,0.19221328125000003
23,4,0.23816595797898948,0.1499464156542696,math,0.15168485156250003
24,4,0.2844390945472736,0.1810932022787951,math,0.182338375
25,4,0.26542958979489745,0.16932266499550142,math,0.18700409375000004
26,4,0.28215670335167586,0.179577728702291,math,0.18858323828125
27,4,0.32646010505252626,0.21265668909490823,math,0.226527828125
28,4,0.3044490995497749,0.19604212695758472,math,0.20665287109375002
29,4,0.24244934967483742,0.15478678400139131,math,0.16582109374999998
30,4,0.3906484492246123,0.26539182011918383,math,0.23272531249999998
31,4,0.3955727863931966,0.2711152362728151,math,0.233424078125
32,4,0.3158454227113557,0.20647163686183198,math,0.18280411718749995
33,4,0.2914894947473737,0.18734475462839648,math,0.174886359375
34,4,0.26510130065032517,0.16962544431278798,math,0.18296942187499998
35,4,0.24360617808904453,0.1539639644442046,math,0.15023331640625
36,4,0.2758723111555778,0.17523517003256875,math,0.1822236953125
37,4,0.2466233116558279,0.15836721224415073,math,0.17396728515625
38,4,0.3227863931965983,0.2102882249205411,math,0.22197775781249998
39,4,0.32453726863431714,0.21340387420927695,math,0.22292873828125
40,4,0.3200193846923462,0.20928330187960004,math,0.21782826171875003
41,4,0.2539238369184592,0.16726111418457593,math,0.17550335546875
42,4,0.2934748624312156,0.190685272151005,math,0.201738125
43,4,0.31414144572286146,0.2062303185114591,math,0.19349933203125
44,4,0.32714794897448723,0.21746449037594612,math,0.20893080859375002
45,4,0.3061530765382691,0.20061305766658444,math,0.17227871093750002
46,4,0.26356928464232116,0.1696939628655487,math,0.1658976171875
47,4,0.20977676338169085,0.14173420654161026,math,0.14520195703125002
0,8,0.14461336336336336,0.10562812507256952,math,0.10963232421875
1,8,0.1591747997997998,0.10280279169168058,math,0.1192234921875
2,8,0.21649774774774774,0.1454341204341204,math,0.16319820703125
3,8,0.2310591841841842,0.14712701379368046,math,0.17744910546874998
4,8,0.2670013763763764,0.1717712773268329,math,0.20480494140625002
5,8,0.30497685185185186,0.20206122706122706,math,0.2317310546875
6,8,0.4048267017017017,0.2765117126228237,math,0.29658918749999996
7,8,0.44747872872872874,0.3153213792102681,math,0.29812948828125
8,8,0.28617680180180183,0.18614409169964724,math,0.18495446875
9,8,0.29690628128128127,0.19309365420476532,math,0.20267021875
10,8,0.2553178178178178,0.16071152737819405,math,0.1963621953125
11,8,0.25416041041041043,0.15911960634182856,math,0.18150160546875002
12,8,0.26967592592592593,0.1698991282324616,math,0.1884418203125
13,8,0.23970845845845845,0.15183616850283518,math,0.18692232421875
14,8,0.2909941191191191,0.18587564143119703,math,0.21585307421875002
15,8,0.3220095095095095,0.2095572012238679,math,0.23519132421875
16,8,0.2921828078078078,0.1869176563621008,math,0.21479117578125
17,8,0.24207019519519518,0.15520060797838578,math,0.17284020312500006
18,8,0.37348285785785784,0.2508274869385981,math,0.2624528281250001
19,8,0.38518205705705705,0.26250148750148755,math,0.2503612890625
20,8,0.27954517017017017,0.18074217240883908,math,0.18361528515625
21,8,0.26549987487487486,0.1698025198025198,math,0.18951590234375
22,8,0.2532688938938939,0.16091433313655537,math,0.19221328125000003
23,8,0.21726413913913914,0.13591595258261926,math,0.15168485156250003
24,8,0.25722597597597596,0.16191179524512858,math,0.182338375
25,8,0.24059997497497498,0.15269628047405825,math,0.18700409375000004
26,8,0.2595564314314314,0.16494148994148997,math,0.18858323828125
27,8,0.3035691941941942,0.19751149473371699,math,0.226527828125
28,8,0.2798267017017017,0.17964227408671854,math,0.20665287109375002
29,8,0.2296828078078078,0.14679458012791344,math,0.16582109374999998
30,8,0.35613738738738737,0.23894862783751675,math,0.23272531249999998
31,8,0.3612675175175175,0.24421987755321092,math,0.233424078125
32,8,0.2853791291291291,0.18455540955540956,math,0.18280411718749995
33,8,0.25609984984984985,0.16294021016243238,math,0.174886359375
34,8,0.2430711961961962,0.15413785969341529,math,0.18296942187499998
35,8,0.2201732982982983,0.13796505740950185,math,0.15023331640625
36,8,0.2494212962962963,0.1571500349278127,math,0.1822236953125
37,8,0.22735235235235235,0.14574641241307904,math,0.17396728515625
38,8,0.2953891391391391,0.19267401489623712,math,0.22197775781249998
39,8,0.3028966466466467,0.19898761009872123,math,0.22292873828125
40,8,0.2974537037037037,0.19387714665492445,math,0.21782826171875003
41,8,0.23476601601601602,0.15464168797502129,math,0.17550335546875
42,8,0.2652652652652653,0.17044188155299267,math,0.201738125
43,8,0.28734984984984985,0.1874045012933902,math,0.19349933203125
44,8,0.29684371871871873,0.19616735450068784,math,0.20893080859375002
45,8,0.27616679179179177,0.1800980689869579,math,0.17227871093750002
46,8,0.24120995995995995,0.15563963341741122,math,0.1658976171875
47,8,0.1889545795795796,0.1277571749793972,math,0.14520195703125002
0,16,0.11629509018036072,0.08188206249328493,math,0.10963232421875
1,16,0.13155999498997997,0.08273743346388637,math,0.1192234921875
2,16,0.18277179358717435,0.11891276725946064,math,0.16319820703125
3,16,0.2009800851703407,0.12543630662368138,math,0.17744910546874998
4,16,0.2325745240480962,0.14668621013811395,math,0.20480494140625002
5,16,0.26618862725450904,0.1707700226738303,math,0.2317310546875
6,16,0.37014654308617234,0.24858386158486356,math,0.29658918749999996
7,16,0.4105867985971944,0.28353312241087797,math,0.29812948828125
8,16,0.24722883266533066,0.1569710377576109,math,0.18495446875
9,16,0.256685245490982,0.16298798340381507,math,0.20267021875
10,16,0.22670340681362725,0.1406827446657106,math,0.1963621953125
11,16,0.21826465430861725,0.13429140999281278,math,0.18150160546875002
12,16,0.22945891783567135,0.14192884603706246,math,0.1884418203125
13,16,0.21029559118236474,0.1309261685764692,math,0.18692232421875
14,16,0.2571549348697395,0.1608390857639355,math,0.21585307421875002
15,16,0.28942259519038077,0.18526949002900908,math,0.23519132421875
16,16,0.2587675350701403,0.1626563149609242,math,0.21479117578125
17,16,0.2097006513026052,0.1313984974055114,math,0.17284020312500006
18,16,0.34198083667334667,0.2252594711011545,math,0.2624528281250001
19,16,0.35046655811623245,0.23463010214012223,math,0.2503612890625
20,16,0.24788639779559118,0.15735991074167427,math,0.18361528515625
21,16,0.23327905811623245,0.14719832883660539,math,0.18951590234375
22,16,0.22887963426853708,0.143530025418803,math,0.19221328125000003
23,16,0.1896762274549098,0.11710716081958565,math,0.15168485156250003
24,16,0.2233059869739479,0.13857132902724087,math,0.182338375
25,16,0.21070265531062124,0.13162354512554914,math,0.18700409375000004
26,16,0.2295685120240481,0.14342965540360333,math,0.18858323828125
27,16,0.2720127755511022,0.17432439248571513,math,0.226527828125
28,16,0.24635207915831664,0.15465164706146672,math,0.20665287109375002
29,16,0.2025926853707415,0.12693025355851006,math,0.16582109374999998
30,16,0.3165549849699399,0.20787038890746307,math,0.23272531249999998
31,16,0.32125187875751504,0.21326678498522186,math,0.233424078125
32,16,0.25100200400801603,0.15975642593879066,math,0.18280411718749995
33,16,0.2198302855711423,0.13778692638913081,math,0.174886359375
34,16,0.21377129258517033,0.13336214831705817,math,0.18296942187499998
35,16,0.18828281563126253,0.11613049330985202,math,0.15023331640625
36,16,0.21851515531062124,0.1358173639987267,math,0.1822236953125
37,16,0.1938564629258517,0.12157849387308305,math,0.17396728515625
38,16,0.25804734468937873,0.16558340067859106,math,0.22197775781249998
39,16,0.26611034569138275,0.17193124733204893,math,0.22292873828125
40,16,0.26185182865731466,0.16728194706651622,math,0.21782826171875003
41,16,0.2015437124248497,0.13036229802261867,math,0.17550335546875
42,16,0.23002254509018036,0.14425678974777173,math,0.201738125
43,16,0.25521355210420843,0.16387536978719344,math,0.19349933203125
44,16,0.25341307615230463,0.16482200164564895,math,0.20893080859375002
45,16,0.23658254008016033,0.15158098970724224,math,0.17227871093750002
46,16,0.2041426603206413,0.12948436555650983,math,0.1658976171875
47,16,0.15754947394789579,0.10413330546096077,math,0.14520195703125002
0,32,0.12561182228915663,0.08979257857269907,math,0.10963232421875
1,32,0.14338604417670683,0.0917173466872262,math,0.1192234921875
2,32,0.19261420682730923,0.12725613297902455,math,0.16319820703125
3,32,0.2140593624497992,0.13578868977965364,math,0.17744910546874998
4,32,0.23883032128514056,0.15191478256237292,math,0.20480494140625002
5,32,0.2763083584337349,0.17960184616811126,math,0.2317310546875
6,32,0.36226154618473894,0.24220543791326923,math,0.29658918749999996
7,32,0.4011985441767068,0.27633302106193675,math,0.29812948828125
8,32,0.2415913654618474,0.15325081544961064,math,0.18495446875
9,32,0.24868222891566266,0.1584074922177332,math,0.20267021875
10,32,0.22367595381526104,0.1399733382414105,math,0.1963621953125
11,32,0.21219252008032127,0.1317249238935986,math,0.18150160546875002
12,32,0.22309550702811246,0.13817811204859395,math,0.1884418203125
13,32,0.20960404116465864,0.13171841266720785,math,0.18692232421875
14,32,0.25632216365461846,0.16054828705431115,math,0.21585307421875002
15,32,0.27894390060240964,0.17789942097171013,math,0.23519132421875
16,32,0.2559770331325301,0.16132961471816895,math,0.21479117578125
17,32,0.20292105923694778,0.12792793997613275,math,0.17284020312500006
18,32,0.32428150100401604,0.21212057687961305,math,0.2624528281250001
19,32,0.3360473142570281,0.22474378867451159,math,0.2503612890625
20,32,0.22728413654618473,0.14402922490271888,math,0.18361528515625
21,32,0.22262487449799198,0.14059172364895256,math,0.18951590234375
22,32,0.21103162650602408,0.13208788088306161,math,0.19221328125000003
23,32,0.17551455823293172,0.10822131070625046,math,0.15168485156250003
24,32,0.20935303714859438,0.129243374875905,math,0.182338375
25,32,0.20544678714859438,0.12884996529574844,math,0.18700409375000004
26,32,0.22173067269076305,0.138276543848833,math,0.18858323828125
27,32,0.25931852409638556,0.16473368498970908,math,0.226527828125
28,32,0.24119917168674698,0.15226219006339486,math,0.20665287109375002
29,32,0.18933546686746988,0.11938238301190107,math,0.16582109374999998
30,32,0.2979417670682731,0.1938296754561815,math,0.23272531249999998
31,32,0.3127196285140562,0.20618515799238693,math,0.233424078125
32,32,0.2313629518072289,0.1465031983857285,math,0.18280411718749995
33,32,0.21266315261044177,0.13360181485181485,math,0.174886359375
34,32,0.2030151857429719,0.12692557609726285,math,0.18296942187499998
35,32,0.17338102409638553,0.1072239061696893,math,0.15023331640625
36,32,0.20982366967871485,0.12977371802673007,math,0.1822236953125
37,32,0.19330446787148595,0.12239635643250102,math,0.17396728515625
38,32,0.25919302208835343,0.16625861030981512,math,0.22197775781249998
39,32,0.26159324799196787,0.1687331995313923,math,0.22292873828125
40,32,0.26120105421686746,0.16803855727048497,math,0.21782826171875003
41,32,0.20510165662650603,0.13370647926370818,math,0.17550335546875
42,32,0.2342651857429719,0.14829606471172738,math,0.201738125
43,32,0.2523374748995984,0.1623319507355652,math,0.19349933203125
44,32,0.25751443273092367,0.16798337483578446,math,0.20893080859375002
45,32,0.23674385040160642,0.15177939808963906,math,0.17227871093750002
46,32,0.2095726656626506,0.13372973523575932,math,0.1658976171875
47,32,0.16701179718875503,0.11194234424656112,math,0.14520195703125002
0,1,0.12773471683960494,0.07924354680199161,medical,0.11369777734375
